,Magazijn_LN,artikel_nr,Mutatiesoort,Beweging,Totaal_gewicht,Stuk_gewicht,Date_Time,buchungs_nr,bewegungsart,Voorraad na mutatie,Code_voorraadmutatie
40234,EZMV,64305,,Lager an Lager,-263.478,-263.478,2023-09-05 09:55:09,20344960,300,0.0,0.0
40235,EZMV,67451,,Zugang,400.0,400.0,2023-09-05 10:49:43,20345288,100,0.0,0.0
40236,EZMV,67451,,Lager an Lager,400.0,400.0,2023-09-05 10:49:45,20345289,300,0.0,0.0
40237,EZMV,67451,,Lager an Lager,-400.0,-400.0,2023-09-05 10:49:45,20345289,300,0.0,0.0
40238,EZDS,65248,,Lager an Lager,480.0,480.0,2023-09-05 11:13:00,20345492,300,0.0,0.0
40239,EZDS,65248,,Lager an Lager,-480.0,-480.0,2023-09-05 11:13:08,20345494,300,0.0,0.0
40240,EZDS,65248,,Lager an Lager,-480.0,-480.0,2023-09-05 11:13:20,20345496,300,0.0,0.0
40241,EZMV,65248,,Lager an Lager,-480.0,-480.0,2023-09-05 11:13:31,20345497,300,0.0,0.0
40242,EZDS,65248,,Lager an Lager,480.0,480.0,2023-09-05 11:13:31,20345497,300,0.0,0.0
40243,EZMV,65248,,Abgang,-145.28,-145.28,2023-09-05 11:24:07,20345573,200,0.0,0.0
40244,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 11:26:44,20345595,300,0.0,0.0
40245,EZDS,22820,,Minusbestand durch Zugang aufgelöst,1496.613,1496.613,2023-09-05 11:26:51,20345596,402,0.0,0.0
40246,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 11:26:51,20345596,300,0.0,0.0
40247,EZDS,65248,5.0,Abgang,-6.905,-6.905,2023-09-05 11:53:48,20345784,200,0.0,0.0
40248,EZDS,35298,,Lager an Lager,750.0,30.0,2023-09-05 12:12:14,20345966,300,0.0,0.0
40249,EZDS,35298,,Lager an Lager,-750.0,-30.0,2023-09-05 12:12:16,20345968,300,0.0,0.0
40250,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 12:18:24,20346059,300,0.0,0.0
40251,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-05 12:18:37,20346064,300,0.0,0.0
40252,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 12:18:48,20346068,300,0.0,0.0
40253,EZDS,22820,,Lager an Lager,253.387,253.387,2023-09-05 12:19:13,20346071,300,0.0,0.0
40254,EZDS,22820,,Minusbestand durch Zugang aufgelöst,621.613,621.613,2023-09-05 12:19:13,20346071,402,0.0,0.0
40255,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 12:19:13,20346071,300,0.0,0.0
40256,EZDS,67452,,Lager an Lager,400.0,400.0,2023-09-05 12:24:09,20346142,300,0.0,0.0
40257,EZDS,62161,5.0,Abgang,-28.482,-28.482,2023-09-05 12:35:24,20346311,200,0.0,0.0
40258,EZMV,65248,,Abgang,-142.097,-142.097,2023-09-05 12:36:24,20346318,200,0.0,0.0
40259,EZMV,23889,,Abgang,-291.628,-291.628,2023-09-05 12:36:48,20346323,200,0.0,0.0
40260,EZDS,11176,5.0,Abgang,-336.904,-336.904,2023-09-05 12:37:43,20346334,200,0.0,0.0
40261,EZDS,66564,,Abgang,-6.287,-6.287,2023-09-05 12:51:39,20346457,200,0.0,0.0
40262,EZDS,48545,5.0,Abgang,-43.264,-43.264,2023-09-05 12:51:45,20346459,200,0.0,0.0
40263,EZDS,60049,,Abgang,-20.986,-20.986,2023-09-05 12:51:46,20346460,200,0.0,0.0
40264,EZDS,67451,,Abgang,-15.1,-15.1,2023-09-05 12:51:49,20346461,200,0.0,0.0
40265,EZDS,10758,5.0,Abgang,-28.988,-28.988,2023-09-05 12:51:52,20346462,200,0.0,0.0
40266,EZDS,64305,5.0,Abgang,-46.348,-46.348,2023-09-05 12:51:55,20346463,200,0.0,0.0
40267,EZDS,35322,5.0,Abgang,-51.982,-51.982,2023-09-05 12:52:00,20346464,200,0.0,0.0
40268,EZDS,62161,5.0,Abgang,-57.043,-57.043,2023-09-05 12:52:01,20346465,200,0.0,0.0
40269,EZDS,65248,5.0,Abgang,-128.062,-128.062,2023-09-05 12:52:35,20346466,200,0.0,0.0
40270,EZMV,23889,,Zugang,700.0,28.0,2023-09-05 13:19:34,20346602,100,0.0,0.0
40271,EZMV,23889,,Lager an Lager,-700.0,-28.0,2023-09-05 13:19:37,20346603,300,0.0,0.0
40272,EZMV,60049,,Abgang reserviert,-2.424,-2.424,2023-09-05 13:19:53,20346630,202,0.0,0.0
40273,EZMV,65248,,Zugang,600.0,600.0,2023-09-05 13:27:31,20346727,100,0.0,0.0
40274,EZDS,65248,,Lager an Lager,600.0,600.0,2023-09-05 13:27:33,20346728,300,0.0,0.0
40275,EZMV,60049,,Abgang,-105.858,-105.858,2023-09-05 14:03:35,20346827,200,0.0,0.0
40276,EZDS,62161,5.0,Abgang,-156.949,-156.949,2023-09-05 14:03:45,20346830,200,0.0,0.0
40277,EZMV,64305,,Abgang,-158.559,-158.559,2023-09-05 14:04:04,20346833,200,0.0,0.0
40278,EZMV,65248,,Abgang,-74.39,-74.39,2023-09-05 14:04:09,20346834,200,0.0,0.0
40279,EZMV,60049,,Zugang,900.0,45.0,2023-09-05 14:07:25,20346904,100,0.0,0.0
40280,EZDS,60049,,Lager an Lager,-900.0,-45.0,2023-09-05 14:07:27,20346905,300,0.0,0.0
40281,EZMV,60049,,Zugang,20.12,20.12,2023-09-05 14:08:48,20346934,100,0.0,0.0
40282,EZMV,60049,,Zugang,-140.363,-140.363,2023-09-05 14:09:11,20346942,100,0.0,0.0
40283,EZMV,60049,,Minusbestand durch Zugang aufgelöst,140.483,140.483,2023-09-05 14:09:11,20346942,402,0.0,0.0
40284,EZMV,60049,,Zugang Kennzeichen,0.0,0.0,2023-09-05 14:09:14,20346943,108,0.0,0.0
40285,EZMV,60049,,Lager an Lager,880.0,44.0,2023-09-05 14:09:20,20346944,300,0.0,0.0
40286,EZMV,60049,,Lager an Lager,-880.0,-44.0,2023-09-05 14:09:20,20346944,300,0.0,0.0
40287,EZMV,60049,,Lager an Lager,880.0,44.0,2023-09-05 14:09:23,20346948,300,0.0,0.0
40288,EZMV,60049,,Lager an Lager,-880.0,-44.0,2023-09-05 14:09:23,20346948,300,0.0,0.0
40289,EZMV,60049,,Bestandskorrektur durch Leermeldung,-880.0,-44.0,2023-09-05 14:09:23,20346948,414,0.0,0.0
40290,EZDS,60049,,Lager an Lager,-16.734,-16.734,2023-09-05 14:11:12,20346974,300,0.0,0.0
40291,EZMV,60049,,Lager an Lager,16.734,16.734,2023-09-05 14:11:12,20346974,300,0.0,0.0
40292,EZMV,60049,,Lager an Lager,20.12,20.12,2023-09-05 14:13:53,20347002,300,0.0,0.0
40293,EZMV,60049,,Lager an Lager,-20.12,-20.12,2023-09-05 14:13:53,20347002,300,0.0,0.0
40294,EZDS,66564,5.0,Abgang,-6.292,-6.292,2023-09-05 14:15:48,20347027,200,0.0,0.0
40295,EZDS,60049,5.0,Abgang,-21.032,-21.032,2023-09-05 14:15:53,20347028,200,0.0,0.0
40296,EZDS,48545,5.0,Abgang,-43.343,-43.343,2023-09-05 14:15:56,20347029,200,0.0,0.0
40297,EZDS,67451,,Abgang,-15.109,-15.109,2023-09-05 14:15:58,20347030,200,0.0,0.0
40298,EZMV,10758,,Abgang,-28.938,-28.938,2023-09-05 14:15:59,20347031,200,0.0,0.0
40299,EZMV,64305,,Abgang,-46.264,-46.264,2023-09-05 14:16:00,20347032,200,0.0,0.0
40300,EZMV,35322,,Abgang,-51.922,-51.922,2023-09-05 14:16:08,20347037,200,0.0,0.0
40301,EZMV,60049,,Abgang,-2.4,-2.4,2023-09-05 14:16:37,20347045,200,0.0,0.0
40302,EZMV,60049,,Zugang,2.4,2.4,2023-09-05 14:16:38,20347046,100,0.0,0.0
40303,EZMV,60049,,Lager an Lager,900.0,45.0,2023-09-05 14:19:07,20347079,300,0.0,0.0
40304,EZMV,60049,,Lager an Lager,-900.0,-45.0,2023-09-05 14:19:07,20347079,300,0.0,0.0
40305,EZDS,60049,,Lager an Lager,-900.0,-45.0,2023-09-05 14:19:09,20347082,300,0.0,0.0
40306,EZDS,23889,,Lager an Lager,700.0,28.0,2023-09-05 14:19:22,20347085,300,0.0,0.0
40307,EZMV,23889,,Lager an Lager,-700.0,-28.0,2023-09-05 14:19:26,20347087,300,0.0,0.0
40308,EZMV,23889,,Lager an Lager,700.0,28.0,2023-09-05 14:19:26,20347087,300,0.0,0.0
40309,EZDS,23889,,Lager an Lager,-700.0,-28.0,2023-09-05 14:19:33,20347095,300,0.0,0.0
40310,EZMV,23889,,Lager an Lager,700.0,28.0,2023-09-05 14:19:36,20347097,300,0.0,0.0
40311,EZMV,60049,,Lager an Lager,-14.334,-14.334,2023-09-05 14:20:20,20347106,300,0.0,0.0
40312,EZMV,60049,,Lager an Lager,14.334,14.334,2023-09-05 14:20:20,20347106,300,0.0,0.0
40313,EZMV,60049,,Abgang reserviert,-2.424,-2.424,2023-09-05 14:21:20,20347136,202,0.0,0.0
40314,EZMV,60049,,Lager an Lager,2.4,2.4,2023-09-05 14:22:25,20347174,300,0.0,0.0
40315,EZMV,60049,,Lager an Lager,-2.4,-2.4,2023-09-05 14:22:25,20347174,300,0.0,0.0
40316,EZDS,65248,,Lager an Lager,-600.0,-600.0,2023-09-05 14:32:22,20347307,300,0.0,0.0
40317,EZDS,65248,,Lager an Lager,600.0,600.0,2023-09-05 14:32:25,20347309,300,0.0,0.0
40318,EZMV,23889,,Lager an Lager,-700.0,-28.0,2023-09-05 14:32:41,20347315,300,0.0,0.0
40319,EZMV,23889,,Lager an Lager,-700.0,-28.0,2023-09-05 14:32:53,20347319,300,0.0,0.0
40320,EZDS,23889,,Lager an Lager,700.0,700.0,2023-09-05 14:32:53,20347319,300,0.0,0.0
40321,EZMV,64305,,Zugang,600.0,24.0,2023-09-05 14:37:34,20347361,100,0.0,0.0
40322,EZDS,64305,,Lager an Lager,600.0,24.0,2023-09-05 14:37:36,20347362,300,0.0,0.0
40323,EZDS,66564,,Lager an Lager,400.0,400.0,2023-09-05 14:38:15,20347366,300,0.0,0.0
40324,EZDS,66564,,Lager an Lager,-400.0,-400.0,2023-09-05 14:38:19,20347368,300,0.0,0.0
40325,EZMV,64305,,Zugang,600.0,24.0,2023-09-05 14:42:09,20347396,100,0.0,0.0
40326,EZDS,64305,,Lager an Lager,600.0,24.0,2023-09-05 14:42:11,20347397,300,0.0,0.0
40327,EZMV,60049,,Lager an Lager,14.334,14.334,2023-09-05 14:46:45,20347436,300,0.0,0.0
40328,EZMV,60049,,Lager an Lager,-14.334,-14.334,2023-09-05 14:46:45,20347436,300,0.0,0.0
40329,EZMV,60049,,Mengenauflösung reserv./geplant,2.424,2.424,2023-09-05 14:46:45,20347436,408,0.0,0.0
40330,EZMV,65248,,Lager an Lager,-600.0,-600.0,2023-09-05 14:50:41,20347473,300,0.0,0.0
40331,EZMV,65248,,Lager an Lager,600.0,600.0,2023-09-05 14:50:41,20347473,300,0.0,0.0
40332,EZDS,65248,,Lager an Lager,-600.0,-600.0,2023-09-05 14:50:48,20347477,300,0.0,0.0
40333,EZMV,65248,,Lager an Lager,600.0,600.0,2023-09-05 14:50:48,20347477,300,0.0,0.0
40334,EZMV,60049,,Abgang,-2.4,-2.4,2023-09-05 14:55:22,20347540,200,0.0,0.0
40335,EZMV,60049,,Zugang,2.4,2.4,2023-09-05 14:55:22,20347541,100,0.0,0.0
40336,EZDS,23889,,Lager an Lager,-700.0,-28.0,2023-09-05 14:56:05,20347546,300,0.0,0.0
40337,EZMV,23889,,Lager an Lager,-700.0,-28.0,2023-09-05 14:56:11,20347547,300,0.0,0.0
40338,EZDS,23889,,Lager an Lager,700.0,700.0,2023-09-05 14:56:11,20347547,300,0.0,0.0
40339,EZMV,60049,,Lager an Lager,11.934,11.934,2023-09-05 14:57:51,20347575,300,0.0,0.0
40340,EZDS,60049,,Lager an Lager,-11.934,-11.934,2023-09-05 14:57:51,20347575,300,0.0,0.0
40341,EZMV,60049,,Lager an Lager,-2.4,-2.4,2023-09-05 15:00:15,20347598,300,0.0,0.0
40342,EZMV,60049,,Lager an Lager,2.4,2.4,2023-09-05 15:00:15,20347598,300,0.0,0.0
40343,EZMV,10758,,Abgang,-246.314,-246.314,2023-09-05 15:01:14,20347614,200,0.0,0.0
40344,EZMV,60049,,Abgang reserviert,-3.4,-3.4,2023-09-05 15:02:07,20347636,202,0.0,0.0
40345,EZMV,64305,,Abgang reserviert,-13.41,-13.41,2023-09-05 15:02:07,20347637,202,0.0,0.0
40346,EZMV,60049,,Mengenauflösung reserv./geplant,3.4,3.4,2023-09-05 15:05:08,20347686,408,0.0,0.0
40347,EZDS,60049,,Lager an Lager,11.934,11.934,2023-09-05 15:05:08,20347686,300,0.0,0.0
40348,EZMV,64305,,Mengenauflösung reserv./geplant,13.41,13.41,2023-09-05 15:06:04,20347697,408,0.0,0.0
40349,EZDS,64305,,Lager an Lager,-16.512,-16.512,2023-09-05 15:06:04,20347697,300,0.0,0.0
40350,EZMV,65248,,Zugang,600.0,600.0,2023-09-05 15:06:34,20347726,100,0.0,0.0
40351,EZDS,65248,,Lager an Lager,600.0,600.0,2023-09-05 15:06:36,20347728,300,0.0,0.0
40352,EZMV,60049,,Abgang,-3.38,-3.38,2023-09-05 15:08:44,20347767,200,0.0,0.0
40353,EZMV,60049,,Zugang,3.38,3.38,2023-09-05 15:08:45,20347768,100,0.0,0.0
40354,EZDS,60049,,Lager an Lager,-8.554,-8.554,2023-09-05 15:11:50,20347799,300,0.0,0.0
40355,EZMV,65248,,Lager an Lager,600.0,600.0,2023-09-05 15:12:31,20347805,300,0.0,0.0
40356,EZMV,65248,,Lager an Lager,-600.0,-600.0,2023-09-05 15:12:31,20347805,300,0.0,0.0
40357,EZDS,60049,,Lager an Lager,-3.38,-3.38,2023-09-05 15:12:32,20347807,300,0.0,0.0
40358,EZDS,65248,,Lager an Lager,-600.0,-600.0,2023-09-05 15:12:33,20347810,300,0.0,0.0
40359,EZDS,64305,,Abgang,-13.22,-13.22,2023-09-05 15:12:52,20347815,200,0.0,0.0
40360,EZDS,65248,,Lager an Lager,-600.0,-600.0,2023-09-05 15:12:56,20347817,300,0.0,0.0
40361,EZDS,65248,,Lager an Lager,600.0,600.0,2023-09-05 15:13:01,20347818,300,0.0,0.0
40362,EZMV,65248,,Lager an Lager,-600.0,-600.0,2023-09-05 15:13:01,20347818,300,0.0,0.0
40363,EZMV,64305,,Lager an Lager,-3.292,-3.292,2023-09-05 15:15:59,20347859,300,0.0,0.0
40364,EZMV,64305,,Lager an Lager,3.292,3.292,2023-09-05 15:15:59,20347859,300,0.0,0.0
40365,EZDS,22820,,Zugang,875.0,35.0,2023-09-05 15:27:13,20347958,100,0.0,0.0
40366,EZDS,22820,,Lager an Lager,875.0,35.0,2023-09-05 15:27:16,20347960,300,0.0,0.0
40367,EZDS,22820,,Lager an Lager,-875.0,-35.0,2023-09-05 15:27:16,20347960,300,0.0,0.0
40368,EZDS,60049,5.0,Abgang,-21.122,-21.122,2023-09-05 15:27:21,20347962,200,0.0,0.0
40369,EZDS,48545,5.0,Abgang,-44.546,-44.546,2023-09-05 15:27:23,20347963,200,0.0,0.0
40370,EZDS,67451,,Abgang,-15.115,-15.115,2023-09-05 15:27:23,20347964,200,0.0,0.0
40371,EZMV,10758,,Abgang,-28.851,-28.851,2023-09-05 15:27:27,20347965,200,0.0,0.0
40372,EZMV,64305,,Abgang,-45.843,-45.843,2023-09-05 15:27:30,20347966,200,0.0,0.0
40373,EZMV,35322,,Abgang,-51.995,-51.995,2023-09-05 15:27:36,20347969,200,0.0,0.0
40374,EZDS,66626,5.0,Abgang,-138.679,-138.679,2023-09-05 15:28:16,20347975,200,0.0,0.0
40375,EZDS,64305,,Lager an Lager,600.0,24.0,2023-09-05 15:30:25,20347995,300,0.0,0.0
40376,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 15:30:25,20347995,300,0.0,0.0
40377,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 15:30:29,20347999,300,0.0,0.0
40378,EZDS,64305,,Lager an Lager,600.0,24.0,2023-09-05 15:30:29,20347999,300,0.0,0.0
40379,EZDS,65248,5.0,Abgang,-119.76,-119.76,2023-09-05 15:30:30,20348001,200,0.0,0.0
40380,EZMV,11176,,Zugang,825.0,33.0,2023-09-05 15:35:35,20348067,100,0.0,0.0
40381,EZDS,11176,,Lager an Lager,-825.0,-33.0,2023-09-05 15:35:37,20348068,300,0.0,0.0
40382,EZDS,11176,,Lager an Lager,825.0,33.0,2023-09-05 15:35:37,20348068,300,0.0,0.0
40383,EZDS,64305,,Lager an Lager,600.0,24.0,2023-09-05 15:37:23,20348094,300,0.0,0.0
40384,EZDS,64305,,Lager an Lager,-600.0,-24.0,2023-09-05 15:37:28,20348097,300,0.0,0.0
40385,EZDS,67452,,Lager an Lager,400.0,400.0,2023-09-05 15:50:06,20348278,300,0.0,0.0
40386,EZDS,67452,,Lager an Lager,400.0,400.0,2023-09-05 15:50:19,20348280,300,0.0,0.0
40387,EZDS,67452,5.0,Lager an Lager,-400.0,-400.0,2023-09-05 15:50:19,20348280,300,0.0,0.0
40388,EZDS,62161,,Lager an Lager,600.0,600.0,2023-09-05 16:01:11,20348347,300,0.0,0.0
40389,EZDS,62161,,Lager an Lager,-600.0,-600.0,2023-09-05 16:01:18,20348349,300,0.0,0.0
40390,EZDS,11176,5.0,Abgang,-21.122,-21.122,2023-09-05 16:04:20,20348406,200,0.0,0.0
40391,EZDS,62161,5.0,Abgang,-28.384,-28.384,2023-09-05 16:16:18,20348553,200,0.0,0.0
40392,EZDS,65248,5.0,Abgang,-142.128,-142.128,2023-09-05 16:17:17,20348556,200,0.0,0.0
40393,EZDS,23889,5.0,Abgang,-291.728,-291.728,2023-09-05 16:17:42,20348559,200,0.0,0.0
40394,EZMV,11176,,Abgang,-336.921,-336.921,2023-09-05 16:18:24,20348573,200,0.0,0.0
40395,EZMV,11176,,Lager an Lager,825.0,33.0,2023-09-05 16:38:23,20348839,300,0.0,0.0
40396,EZMV,11176,,Lager an Lager,-825.0,-33.0,2023-09-05 16:38:28,20348843,300,0.0,0.0
40397,EZMV,11176,,Lager an Lager,825.0,33.0,2023-09-05 16:38:28,20348843,300,0.0,0.0
40398,EZMV,35322,,Abgang reserviert,-1.269,-1.269,2023-09-05 16:42:36,20348919,202,0.0,0.0
40399,EZMV,39912,,Abgang reserviert,-5.308,-5.308,2023-09-05 16:42:36,20348920,202,0.0,0.0
40400,EZMV,39912,,Abgang reserviert,-21.786,-21.786,2023-09-05 16:42:36,20348921,202,0.0,0.0
40401,EZMV,39912,,Abgang reserviert,-22.468,-22.468,2023-09-05 16:42:37,20348922,202,0.0,0.0
40402,EZMV,39912,,Abgang reserviert,-0.938,-0.938,2023-09-05 16:42:37,20348923,202,0.0,0.0
40403,EZMV,39912,,Zugang Kennzeichen,0.0,0.0,2023-09-05 16:42:40,20348937,108,0.0,0.0
40404,EZMV,39912,,Zugang Kennzeichen,0.0,0.0,2023-09-05 16:42:41,20348940,108,0.0,0.0
40405,EZMV,39912,,Abgang reserviert,-8.647,-8.647,2023-09-05 16:43:00,20348947,202,0.0,0.0
40406,EZMV,39912,,Lager an Lager,-21.786,-21.786,2023-09-05 16:43:04,20348948,300,0.0,0.0
40407,EZMV,39912,,Lager an Lager,21.786,21.786,2023-09-05 16:43:04,20348948,300,0.0,0.0
40408,EZMV,39912,,Mengenauflösung reserv./geplant,21.786,21.786,2023-09-05 16:43:04,20348948,408,0.0,0.0
40409,EZMV,39912,,Abgang reserviert,-21.786,-21.786,2023-09-05 16:43:04,20348948,202,0.0,0.0
40410,EZMV,39912,,Lager an Lager,22.468,22.468,2023-09-05 16:43:12,20348951,300,0.0,0.0
40411,EZMV,39912,,Abgang reserviert,-22.468,-22.468,2023-09-05 16:43:12,20348951,202,0.0,0.0
40412,EZMV,39912,,Mengenauflösung reserv./geplant,22.468,22.468,2023-09-05 16:43:12,20348951,408,0.0,0.0
40413,EZMV,39912,,Lager an Lager,5.308,5.308,2023-09-05 16:43:54,20348964,300,0.0,0.0
40414,EZMV,39912,,Mengenauflösung reserv./geplant,5.308,5.308,2023-09-05 16:43:54,20348964,408,0.0,0.0
40415,EZMV,39912,,Lager an Lager,-5.308,-5.308,2023-09-05 16:43:54,20348964,300,0.0,0.0
40416,EZMV,39912,,Abgang reserviert,-5.308,-5.308,2023-09-05 16:43:54,20348964,202,0.0,0.0
40417,EZDS,11176,,Lager an Lager,-825.0,-33.0,2023-09-05 16:48:42,20349039,300,0.0,0.0
40418,EZDS,11176,,Minusbestand durch Zugang aufgelöst,1541.06,1541.06,2023-09-05 16:48:49,20349040,402,0.0,0.0
40419,EZDS,11176,,Lager an Lager,-825.0,-33.0,2023-09-05 16:48:49,20349040,300,0.0,0.0
40420,EZMV,60049,1,Inventory Adjustment,0.12,0.12,2023-09-5 14:10:05,20349041,V,0.0,
40421,EZDS,11176,,Zugang,825.0,33.0,2023-09-05 16:49:05,20349045,100,0.0,0.0
40422,EZMV,11176,,Lager an Lager,-825.0,-33.0,2023-09-05 16:49:07,20349048,300,0.0,0.0
40423,EZMV,11176,,Lager an Lager,825.0,33.0,2023-09-05 16:49:07,20349048,300,0.0,0.0
40424,EZMV,35322,,Lager an Lager,-18.401,-18.401,2023-09-05 16:49:08,20349050,300,0.0,0.0
40425,EZMV,35322,,Mengenauflösung reserv./geplant,1.269,1.269,2023-09-05 16:49:08,20349050,408,0.0,0.0
40426,EZMV,35322,,Lager an Lager,18.401,18.401,2023-09-05 16:49:08,20349050,300,0.0,0.0
40427,EZMV,39912,,Lager an Lager,-22.669,-22.669,2023-09-05 16:49:57,20349063,300,0.0,0.0
40428,EZMV,39912,,Lager an Lager,22.669,22.669,2023-09-05 16:49:57,20349063,300,0.0,0.0
40429,EZMV,39912,,Mengenauflösung reserv./geplant,0.938,0.938,2023-09-05 16:49:57,20349063,408,0.0,0.0
40430,EZDS,11176,,Lager an Lager,825.0,33.0,2023-09-05 16:51:20,20349085,300,0.0,0.0
40431,EZMV,11176,,Lager an Lager,-825.0,-33.0,2023-09-05 16:51:25,20349087,300,0.0,0.0
40432,EZMV,11176,,Lager an Lager,825.0,33.0,2023-09-05 16:51:25,20349087,300,0.0,0.0
40433,EZMV,11176,,Abgang,-372.874,-372.874,2023-09-05 16:59:31,20349213,200,0.0,0.0
40434,EZDS,11176,,Abgang,-373.297,-373.297,2023-09-05 17:09:42,20349298,200,0.0,0.0
40435,EZDS,11176,,Lager an Lager,-825.0,-33.0,2023-09-05 17:13:57,20349351,300,0.0,0.0
40436,EZDS,11176,,Lager an Lager,-825.0,-33.0,2023-09-05 17:14:03,20349354,300,0.0,0.0
40437,EZDS,11176,,Minusbestand durch Zugang aufgelöst,1462.231,1462.231,2023-09-05 17:14:03,20349354,402,0.0,0.0
40438,EZMV,11176,,Lager an Lager,-637.231,-637.231,2023-09-05 17:14:03,20349354,300,0.0,0.0
40439,EZMV,11176,,Abgang,-178.199,-178.199,2023-09-05 17:16:36,20349397,200,0.0,0.0
40440,EZMV,35322,5.0,Abgang,-1.25,-1.25,2023-09-05 17:25:11,20349488,200,0.0,0.0
40441,EZMV,35322,,Zugang,1.25,1.25,2023-09-05 17:25:12,20349489,100,0.0,0.0
40442,EZDS,39912,,Zugang,0.42,0.42,2023-09-05 17:25:39,20349495,100,0.0,0.0
40443,EZMV,35322,,Lager an Lager,-17.151,-17.151,2023-09-05 17:28:11,20349530,300,0.0,0.0
40444,EZMV,35322,,Lager an Lager,17.151,17.151,2023-09-05 17:28:11,20349530,300,0.0,0.0
40445,EZDS,39912,,Lager an Lager,22.249,22.249,2023-09-05 17:28:16,20349532,300,0.0,0.0
40446,EZMV,11176,,Abgang,-38.498,-38.498,2023-09-05 17:29:41,20349551,200,0.0,0.0
40447,EZMV,35322,,Lager an Lager,1.25,1.25,2023-09-05 17:33:53,20349596,300,0.0,0.0
40448,EZMV,39912,,Lager an Lager,-0.42,-0.42,2023-09-05 17:33:53,20349596,300,0.0,0.0
40449,EZMV,39912,,Lager an Lager,0.42,0.42,2023-09-05 17:33:53,20349596,300,0.0,0.0
40450,EZMV,35322,5.0,Lager an Lager,-1.25,-1.25,2023-09-05 17:33:53,20349596,300,0.0,0.0
40451,EZMV,39912,,Lager an Lager,22.694,22.694,2023-09-05 17:34:53,20349602,300,0.0,0.0
40452,EZMV,39912,,Mengenauflösung reserv./geplant,8.647,8.647,2023-09-05 17:34:53,20349602,408,0.0,0.0
40453,EZMV,39912,,Lager an Lager,-22.694,-22.694,2023-09-05 17:34:53,20349602,300,0.0,0.0
40454,EZMV,11176,,Zugang,825.0,33.0,2023-09-05 17:35:17,20349609,100,0.0,0.0
40455,EZMV,11176,,Lager an Lager,-825.0,-33.0,2023-09-05 17:35:19,20349610,300,0.0,0.0
40456,EZMV,11176,,Lager an Lager,825.0,33.0,2023-09-05 17:35:19,20349610,300,0.0,0.0
40457,EZMV,39912,5.0,Abgang,-8.57,-8.57,2023-09-05 17:36:32,20349647,200,0.0,0.0
40458,EZMV,39912,,Zugang,8.57,8.57,2023-09-05 17:36:32,20349648,100,0.0,0.0
40459,EZMV,39912,5.0,Lager an Lager,-8.57,-8.57,2023-09-05 17:39:36,20349705,300,0.0,0.0
40460,EZMV,39912,,Lager an Lager,8.57,8.57,2023-09-05 17:39:36,20349705,300,0.0,0.0
40461,EZMV,39912,,Lager an Lager,14.124,14.124,2023-09-05 17:39:42,20349707,300,0.0,0.0
40462,EZDS,60046,5.0,Abgang,-79.294,-79.294,2023-09-05 17:42:38,20349751,200,0.0,0.0
40463,EZMV,60045,,Abgang,-89.982,-89.982,2023-09-05 17:42:55,20349759,200,0.0,0.0
40464,EZMV,35322,,Abgang,-125.38,-125.38,2023-09-05 17:43:01,20349763,200,0.0,0.0
40465,EZMV,65248,,Abgang,-74.669,-74.669,2023-09-05 17:43:23,20349768,200,0.0,0.0
40466,EZDS,60049,5.0,Abgang,-105.94,-105.94,2023-09-05 18:03:56,20349981,200,0.0,0.0
40467,EZDS,62161,5.0,Abgang,-156.898,-156.898,2023-09-05 18:04:04,20349983,200,0.0,0.0
40468,EZMV,64305,,Abgang,-158.653,-158.653,2023-09-05 18:04:10,20349986,200,0.0,0.0
40469,EZDS,11176,,Lager an Lager,825.0,33.0,2023-09-05 18:40:48,20350384,300,0.0,0.0
40470,EZDS,11176,,Lager an Lager,-825.0,-33.0,2023-09-05 18:40:52,20350386,300,0.0,0.0
40471,EZDS,11176,,Lager an Lager,825.0,33.0,2023-09-05 18:40:52,20350386,300,0.0,0.0
40472,EZDS,66564,5.0,Abgang,-6.266,-6.266,2023-09-05 18:41:12,20350392,200,0.0,0.0
40473,EZDS,60049,5.0,Abgang,-21.044,-21.044,2023-09-05 18:41:17,20350393,200,0.0,0.0
40474,EZDS,48545,5.0,Abgang,-43.426,-43.426,2023-09-05 18:41:19,20350395,200,0.0,0.0
40475,EZDS,67451,5.0,Abgang,-15.107,-15.107,2023-09-05 18:41:20,20350396,200,0.0,0.0
40476,EZDS,10758,5.0,Abgang,-29.037,-29.037,2023-09-05 18:41:23,20350399,200,0.0,0.0
40477,EZDS,35322,5.0,Abgang,-51.968,-51.968,2023-09-05 18:41:30,20350407,200,0.0,0.0
40478,EZDS,65248,5.0,Abgang,-128.103,-128.103,2023-09-05 18:42:08,20350413,200,0.0,0.0
40479,EZDS,62161,5.0,Abgang,-57.937,-57.937,2023-09-05 18:44:03,20350457,200,0.0,0.0
